,seed,model,data,batch_size,method,count,num_epochs,lr,loss,epoch,type,spearman
77,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,19,train,0.858
78,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,19,valid,0.814
79,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,20,train,0.861
80,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,20,valid,0.814
81,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,5,top_layer,4,20,0.0001,MSE,21,valid,0.759
82,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,1,train,0.63
83,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,1,valid,0.621
84,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,2,train,0.739
85,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,2,valid,0.729
86,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,3,train,0.789
87,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,3,valid,0.774
88,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,4,train,0.808
89,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,4,valid,0.794
90,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,5,train,0.815
91,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,5,valid,0.797
92,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,6,train,0.827
93,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,6,valid,0.807
94,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,7,train,0.829
95,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,7,valid,0.811
96,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,8,train,0.833
97,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,8,valid,0.812
98,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,9,train,0.839
99,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,9,valid,0.813
100,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,10,train,0.841
101,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,10,valid,0.817
102,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,11,train,0.843
103,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,11,valid,0.818
104,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,12,train,0.844
105,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,12,valid,0.819
106,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,13,train,0.847
107,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,13,valid,0.823
108,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,14,train,0.849
109,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,14,valid,0.822
110,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,15,train,0.852
111,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,15,valid,0.821
112,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,16,train,0.854
113,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,16,valid,0.823
114,101,esm2_t33_650M_UR50D,01.avGFP_fluorescence_30202sequence.csv.csv,16,lora,4,20,0.0001,ListMLE,17,train,0.856
